"2202  ","CANDIZOLE B CREAM             ",NULL,NULL
"2203  ","CANDIZOLE PLAIN CREAM         ",NULL,NULL
"2204  ","CANDY POWDER                  ",NULL,NULL
"2205  ","CANJOCAL-500MG TAB            ",NULL,NULL
"2206  ","CANRID CREAM                  ",NULL,NULL
"2207  ","CANTEL TAB                    ",NULL,NULL
"2208  ","CANTOP POWDER                 ",MA2303,2027-02-28 00:00:00.000
"2209  ","CANVITRY-200 CAP              ",NULL,NULL
"2210  ","CANZIKA(FLUCO)                ",NULL,NULL
"2211  ","CAP BUFFENT-HEAD HP-CARE DI   ",NULL,NULL
"2212  ","CAP.VITAMIN B-COMPLEX GR      ",NULL,NULL
"2213  ","CAP.WINCID                    ",NULL,NULL
"2214  ","CAR-RACE-5 TAB                ",NULL,NULL
"2215  ","CARDICAL -50                  ",NULL,NULL
"2216  ","CARDICAL-AM TAB               ",NULL,NULL
"2217  ","CARDINOL PLUS TAB             ",30-048,2025-10-30 00:00:00.000
"2217  ","CARDINOL PLUS TAB             ",30-054,2026-02-28 00:00:00.000
"2217  ","CARDINOL PLUS TAB             ",30054,2026-02-28 00:00:00.000
"2218  ","CARE D3 CAP                   ",NULL,NULL
"2219  ","CARINOLL                      ",NULL,NULL
"2220  ","CARMINATIVE MIXTURE           ",NULL,NULL
"2221  ","CAROVI G CAP                  ",NULL,NULL
"2222  ","CARTIZOX-DN TAB               ",NULL,NULL
"2223  ","CARVENT PLUS                  ",NULL,NULL
"2224  ","CAT KOF TAB                   ",NULL,NULL
"2225  ","CAVICAL TAB                   ",CHT-4228,2025-10-30 00:00:00.000
"2226  ","CAVICAL TAB                   ",NULL,NULL
"2227  ","CAZODID OINT                  ",NULL,NULL
"2228  ","CAZOL CREAM                   ",NULL,NULL
"2229  ","CAZOL POWDER                  ",NULL,NULL
"2230  ","CAZOL POWDER                  ",NULL,NULL
"2231  ","CCZ PLUS TAB                  ",NULL,NULL
"2232  ","CCZ TAB                       ",NULL,NULL
"2233  ","CEBACT GM                     ",NULL,NULL
"2234  ","CECOLD TAB                    ",NULL,NULL
"2235  ","CEEDROX 250TAB                ",NULL,NULL
"2236  ","CEEDROX-500 TAB               ",NULL,NULL
"2237  ","CEEFEXIME-200 LB              ",NULL,NULL
"2238  ","CEEFIX 200 MG TAB             ",NULL,NULL
"2239  ","CEEMOX-L CAP                  ",NULL,NULL
"2240  ","CEEZEE-500 TAB                ",NULL,NULL
"2241  ","CEFADROXIL 250M TAB           ",NULL,NULL
"2242  ","CEFADROXIL 250MG TAB          ",NULL,NULL
"2243  ","CEFADROXIL 250MG TAB          ",NULL,NULL
"2244  ","CEFADROXIL 250MG TAB          ",NULL,NULL
"2245  ","CEFADROXIL DISP.125MG TAB     ",NULL,NULL
"2246  ","CEFAPOD 200MG TAB             ",NULL,NULL
"2247  ","CEFFRENCH 200DT               ",NULL,NULL
"2248  ","CEFICO-200 TAB                ",NULL,NULL
"2249  ","CEFIJET TAB                   ",BMT-2827,2026-01-31 00:00:00.000
"2249  ","CEFIJET TAB                   ",BMT-2828,2026-01-31 00:00:00.000
"2249  ","CEFIJET TAB                   ",T230255,2025-08-30 00:00:00.000
"2250  ","CEFILAB 50DT TAB              ",NULL,NULL
"2251  ","CEFILIX-LB TAB                ",NULL,NULL
"2252  ","CEFIMOON-200 TAB              ",MSB-23006,2025-02-28 00:00:00.000
"2253  ","CEFINEX-200 TAB               ",NULL,NULL
"2254  ","CEFINTA-O TAB                 ",NULL,NULL
"2255  ","CEFIPAAM-200LB                ",NULL,NULL
"2256  ","CEFIQUIK 200MG TAB            ",NULL,NULL
"2257  ","CEFIQUIK-L 200MG TAB          ",NULL,NULL
"2258  ","CEFIVAC 200 TAB               ",NULL,NULL
"2259  ","CEFIXIME 200MG TAB            ",NULL,NULL
"2260  ","CEFLO-POD 100MG TAB           ",NULL,NULL
"2261  ","CEFLOX 250MG TAB              ",NULL,NULL
"2262  ","CEFLOX 500MG TAB              ",NULL,NULL
"2263  ","CEFLY O-LAB 200MG TAB         ",NULL,NULL
"2264  ","CEFMITAS 200DT TAB            ",NULL,NULL
"2265  ","CEFMITAS-O                    ",NULL,NULL
"2266  ","CEFOCEF-200MG TAB             ",NULL,NULL
"2267  ","CEFPIN-200 TAB                ",LTCP223003,2025-11-30 00:00:00.000
"2268  ","CEFPOSIGN DT 200MG TAB        ",NULL,NULL
"2269  ","CEFQUIK-O TAB                 ",NULL,NULL
"2270  ","CEFUMAY O 200LB TAB           ",NULL,NULL
"2271  ","CEFX-O-200 TAB                ",NULL,NULL
"2272  ","CEFXI-LB TAB                  ",NULL,NULL
"2273  ","CEFXI-OF TAB                  ",DB230302,2025-10-30 00:00:00.000
"2274  ","CEFYX-O TAB                   ",NULL,NULL
"2275  ","CEFYX-O TAB                   ",NULL,NULL
"2276  ","CEFYXIM CV TAB                ",871-008,2025-07-30 00:00:00.000
"2276  ","CEFYXIM CV TAB                ",B71-007,2025-04-30 00:00:00.000
"2277  ","CEFYXIM DT 100 TAB            ",NULL,NULL
"2278  ","CEFYXIM DT 200 TAB            ",NULL,NULL
"2279  ","CEFZIM O 200MG TAB            ",NULL,NULL
"2280  ","CEMEX-200 TAB                 ",NULL,NULL
"2281  ","CENITRA 100 CAP               ",NULL,NULL
"2282  ","CEPDOX 125DT TAB              ",NULL,NULL
"2283  ","CEPDOX 250MG TAB              ",NULL,NULL
"2284  ","CEPHALEXIN 500MG CAP          ",NULL,NULL
"2285  ","CEPHBID 250DT TAB             ",NULL,NULL
"2286  ","CEPMOX 125 DT                 ",NULL,NULL
"2287  ","CEPMOX 250MG CAP              ",NULL,NULL
"2288  ","CEPOCEF 200MG TAB             ",NULL,NULL
"2289  ","CEPTDROX 500MG TAB            ",NULL,NULL
"2290  ","CEPZOPOD 200 TAB              ",NULL,NULL
"2291  ","CERCICLOX-DC CAP              ",NULL,NULL
"2292  ","CERIZ TAB                     ",NULL,NULL
"2293  ","CERIZ-L TAB                   ",NULL,NULL
"2294  ","CEROXITUM 500MG TAB           ",NULL,NULL
"2295  ","CERTRIZINE TAB                ",NULL,NULL
"2296  ","CERVICAL COLLAR (M)           ",NULL,NULL
"2297  ","CERZIN TAB                    ",NULL,NULL
"2298  ","CET PLUS                      ",NULL,NULL
"2299  ","CET PLUS TAB                  ",NULL,NULL
"2300  ","CET PLUS TAB                  ",NULL,NULL
"2301  ","CETAZIN TAB                   ",3754(Y),2025-09-30 00:00:00.000
"2301  ","CETAZIN TAB                   ",3755,2025-09-30 00:00:00.000
"2301  ","CETAZIN TAB                   ",3755(P),2025-09-30 00:00:00.000
"2301  ","CETAZIN TAB                   ",3756(G),2025-09-30 00:00:00.000
"2301  ","CETAZIN TAB                   ",3941(Y),2025-10-30 00:00:00.000
"2301  ","CETAZIN TAB                   ",4113(P),2025-12-31 00:00:00.000
"2301  ","CETAZIN TAB                   ",4115(G),2025-12-31 00:00:00.000
"2301  ","CETAZIN TAB                   ",4120,2025-12-30 00:00:00.000
"2302  ","CETAZIN TAB 500               ",NULL,NULL
"2303  ","CETCOR                        ",NULL,NULL
"2304  ","CETCOR L TAB                  ",NULL,NULL
"2305  ","CETFLAM TAB                   ",B23325,2026-07-30 00:00:00.000
"2306  ","CETGEN(CETRIZINE) TAB         ",NULL,NULL
"2307  ","CETICAD PLUS TAB              ",NULL,NULL
"2308  ","CETILIFE-LV                   ",NULL,NULL
"2309  ","CETINAM TAB                   ",NULL,NULL
"2310  ","CETIPEN-10                    ",NULL,NULL
"2311  ","CETIRIZINE 10MG TAB           ",NULL,NULL
"2312  ","CETIRIZINE 10MG TAB (WIN)     ",NULL,NULL
"2313  ","CETIRIZINE 10MG.TAB           ",NULL,NULL
"2314  ","CETIRIZINE 10MG.TAB           ",NULL,NULL
"2315  ","CETIRIZINE 10MG.TAB           ",NULL,NULL
"2316  ","CETIRIZINE TAB                ",NULL,NULL
"2317  ","CETIRIZINE TAB                ",NULL,NULL
"2318  ","CETIRIZINE(HOPE)TAB           ",NULL,NULL
"2319  ","CETMAK-10 TAB (WIN)           ",CHT-3948,2026-08-30 00:00:00.000
"2320  ","CETMOL(PARA+CPM)TAB           ",NULL,NULL
"2321  ","CETMOON TAB                   ",MS23013,2025-09-30 00:00:00.000
"2322  ","CETMOON-LC                    ",MLT-012302,2024-12-31 00:00:00.000
"2323  ","CETNAZ TAB                    ",NULL,NULL
"2324  ","CETNET PLUS TAB               ",NULL,NULL
"2325  ","CETNET-10 TAB                 ",NULL,NULL
"2326  ","CETRAMAC TAB                  ",NULL,NULL
"2327  ","CETRAZINE TAB                 ",NULL,NULL
"2328  ","CETRICOL SOAP                 ",NULL,NULL
"2329  ","CETRIFID TAB(L)               ",NULL,NULL
"2330  ","CETRIKOP TAB                  ",NULL,NULL
"2331  ","CETRIMARK TAB                 ",AF-231786,2025-10-30 00:00:00.000
"2332  ","CETRIWIN TAB                  ",NULL,NULL
"2333  ","CETRIZINE (AGICET)            ",NULL,NULL
"2334  ","CETRIZINE (L)TAB              ",NULL,NULL
"2335  ","CETRIZINE 10MG TAB            ",NULL,NULL
"2336  ","CETRIZINE 10MG TAB(Y)         ",NULL,NULL
"2337  ","CETRIZINE 10MG.TAB            ",NULL,NULL
"2338  ","CETRIZINE DIHYDROCHLOR TAB    ",NULL,NULL
"2339  ","CETRIZINE HCL IP 10MG TAB     ",NULL,NULL
"2340  ","CETRIZINE HCL TAB 10MG        ",NULL,NULL
"2341  ","CETRIZINE TAB                 ",NULL,NULL
"2342  ","CETRIZINE TAB                 ",NULL,NULL
"2343  ","CETRIZINE TAB                 ",NULL,NULL
"2344  ","CETRIZINE TAB                 ",NULL,NULL
"2345  ","CETRIZINE TAB                 ",CTS-293,2026-10-30 00:00:00.000
"2345  ","CETRIZINE TAB                 ",VTZ-292,2026-10-30 00:00:00.000
"2345  ","CETRIZINE TAB                 ",VTZ-293,2026-10-30 00:00:00.000
"2345  ","CETRIZINE TAB                 ",VTZ-294,2026-12-31 00:00:00.000
"2346  ","CETRIZINE TAB                 ",NULL,NULL
"2347  ","CETRIZINE TAB                 ",NULL,NULL
"2348  ","CETRIZINE TAB 10MG            ",NULL,NULL
"2349  ","CETRIZINE TAB 10MG            ",ALJ3002BO,2026-10-30 00:00:00.000
"2350  ","CETRIZINE(ANCET)              ",NULL,NULL
"2351  ","CETRIZINE(CT-10)TAB           ",NULL,NULL
"2352  ","CETRIZINE(MHIST)TAB(ERY)      ",NULL,NULL
"2353  ","CETRIZINE(MHIST)TAB(TATRA)    ",NULL,NULL
"2354  ","CETRIZINE(ZINCET)TAB          ",NULL,NULL
"2355  ","CETZIVE-10 TAB                ",CT22309M(P,2026-08-30 00:00:00.000
"2355  ","CETZIVE-10 TAB                ",CT22401M,2026-12-31 00:00:00.000
"2356  ","CEZOLE (OMEZ)CAP              ",NULL,NULL
"2357  ","CFROMAK-250 TAB               ",NULL,NULL
"2358  ","CHARMIN CREAM OINT            ",NULL,NULL
"2359  ","CHEATLE FORCEP 10""            ",NULL,NULL
"2360  ","CHECIROL-D3 POWDER            ",NULL,NULL
"2361  ","CHESTEEZE KOLD TOTAL TAB      ",NULL,NULL
"2362  ","CHESTKARE TAB                 ",NULL,NULL
"2363  ","CHESTKOLD TAB                 ",NULL,NULL
"2364  ","CHETAL FORCEPS 8""             ",NULL,NULL
"2365  ","CHIRCOHOL TAB                 ",NULL,NULL
"2366  ","CHLOOPHENICOL 250MG.CAP       ",NULL,NULL
"2367  ","CHLORAMPHENICOL 250MG CAP     ",NULL,NULL
"2368  ","CHLORAMPHENICOL 250MG CAP     ",NULL,NULL
"2369  ","CHLORAMPHENICOL 250MG CAP*    ",NULL,NULL
"2370  ","CHLORAMPHENICOL CAP           ",NULL,NULL
"2371  ","CHLORAMPHENICOL CAP           ",NULL,NULL
"2372  ","CHLORAMPHENICOL CAP           ",NULL,NULL
"2373  ","CHLORAMPHENICOL CAP           ",168,2026-02-28 00:00:00.000
"2373  ","CHLORAMPHENICOL CAP           ",169,2026-02-28 00:00:00.000
"2374  ","CHLORAMPHENICOL CAP           ",NULL,NULL
"2375  ","CHLORAMPHENICOL CAP I.P       ",NULL,NULL
"2376  ","CHLORAMPHENICOL EYE OINT I.P  ",NULL,NULL
"2377  ",CHLORAMPHENICOL(KLORUM)500MG C,NULL,NULL
"2378  ","CHLORAMPHNICOL CAP I.P        ",NULL,NULL
"2379  ","CHLORDIAZEPOXIDE 10MG TAB     ",NULL,NULL
"2380  ","CHLORDIAZEPOXIDE 10MG.TAB     ",NULL,NULL
"2381  ","CHLORDIAZEPOXIDE TAB          ",NULL,NULL
"2382  ","CHLORDIAZEPOXIDE TAB          ",NULL,NULL
"2383  ","CHLORMPHENICOL CAP            ",NULL,NULL
"2384  ","CHLORO CAP                    ",NULL,NULL
"2385  ","CHLORO CAPS                   ",NULL,NULL
"2386  ","CHLORO,.EYE APPLICAP          ",NULL,NULL
"2387  ","CHLOROCAP EYP CAP             ",NULL,NULL
"2388  ","CHLOROKIR D.S                 ",NULL,NULL
"2389  ","CHLOROPHENICOL 250MG          ",NULL,NULL
"2390  ","CHLOROPHENICOL APPLICAP       ",NULL,NULL
"2391  ","CHLOROPHENICOL CAP            ",NULL,NULL
"2392  ","CHLOROPHENICOL CAP            ",NULL,NULL
"2393  ","CHLOROPHENICOL CAP            ",NULL,NULL
"2394  ","CHLOROPHENIRAMINE MALEATE     ",23259,2025-10-30 00:00:00.000
"2394  ","CHLOROPHENIRAMINE MALEATE     ",788,2025-12-31 00:00:00.000
"2394  ","CHLOROPHENIRAMINE MALEATE     ",802,2026-01-31 00:00:00.000
"2394  ","CHLOROPHENIRAMINE MALEATE     ",866,2026-02-28 00:00:00.000
"2395  ","CHLOROPHENIRAMINE MALEATE     ",NULL,NULL
"2396  ","CHLOROPHENIRAMINE TAB         ",NULL,NULL
"2397  ",CHLOROPHENIRAMINE TAB(EYE SHAE,NULL,NULL
"2398  ","CHLOROQUIN 500MG.TAB.         ",NULL,NULL
"2399  ","CHLOROQUIN PHOS I.P.TAB       ",NULL,NULL
"2400  ","CHLOROQUIN PHOSPHATE TAB      ",NULL,NULL
"2401  ","CHLOROQUINE 250MG TAB         ",NULL,NULL
"2402  ","CHLOROQUINE F/C 250MG TAB     ",NULL,NULL
"2403  ",CHLOROQUINE PHOSPHAT 500MG TAB,NULL,NULL
"2404  ",CHLOROQUINE PHOSPHATE 250M TAB,NULL,NULL
"2405  ","CHLOROQUINE PHOSPHATE 250MG   ",NULL,NULL
"2406  ","CHLOROQUINE PHOSPHATE I.P     ",220850,2025-07-30 00:00:00.000
"2407  ","CHLOROQUINE PHOSPHATE TAB     ",NULL,NULL
"2408  ","CHLOROQUINE PHOSPHATE TAB     ",NULL,NULL
"2409  ",CHLOROQUINE PHOSPHOTE 250M TAB,NULL,NULL
"2410  ","CHLORPHENIRAMINE              ",NULL,NULL
"2411  ","CHLORPHENIRAMINE IP           ",NULL,NULL
"2412  ","CHLORPHENIRAMINE MALATE TAB   ",NULL,NULL
"2413  ",CHLORPHENIRAMINE MALE T(BIOPHE,NULL,NULL
"2414  ","CHLORPHENIRAMINE MALEATE      ",NULL,NULL
"2415  ","CHLORPHENIRAMINE MALEATE      ",NULL,NULL
"2416  ","CHLORPHENIRAMINE MALEATE      ",NULL,NULL
"2417  ","CHLORPHENIRAMINE MALEATE      ",NULL,NULL
"2418  ",CHLORPHENIRAMINE MALEATE 4M TA,3AF3017C,2026-11-30 00:00:00.000
"2419  ","CHLORPHENIRAMINE MALEATE 4MG  ",NULL,NULL
"2420  ",CHLORPHENIRAMINE MALEATE TA(SQ,NULL,NULL
"2421  ","CHLORPHENIRAMINE MALEATE TAB  ",NULL,NULL
"2422  ","CHLORPHENIRAMINE MALEATE TAB  ",NULL,NULL
"2423  ","CHLORPHENIRAMINE MALEATE TAB  ",240504,2027-04-30 00:00:00.000
"2424  ","CHLORPHENIRAMINE MALEATE TAB  ",NULL,NULL
"2425  ","CHLORPHENIRAMINE MALEATE TAB  ",NULL,NULL
"2426  ","CHLORPHENIRAMINE MALEATE TAB. ",PP-001,2026-03-31 00:00:00.000
"2426  ","CHLORPHENIRAMINE MALEATE TAB. ",PP/001,2026-03-30 00:00:00.000
"2426  ","CHLORPHENIRAMINE MALEATE TAB. ",PP/136,2026-04-30 00:00:00.000
"2426  ","CHLORPHENIRAMINE MALEATE TAB. ",PP001,2026-03-31 00:00:00.000
"2426  ","CHLORPHENIRAMINE MALEATE TAB. ",PP451,2025-09-30 00:00:00.000
"2426  ","CHLORPHENIRAMINE MALEATE TAB. ",PP717,2025-10-30 00:00:00.000
"2427  ","CHLORPHENIRAMINE MALEATE(RD)  ",NULL,NULL
"2428  ","CHLORPHENIRAMINE MALEATE(SQ)  ",NULL,NULL
"2429  ","CHLORPHENIRAMINE MALETATE     ",NULL,NULL
"2430  ","CHLORPHENIRAMINE MALETE TAB.  ",NULL,NULL
"2431  ","CHLORPHENIRAMINE TAB          ",NULL,NULL
"2432  ","CHLORPHENIRAMINE TAB          ",230617,2025-10-30 00:00:00.000
"2433  ","CHLORPHENIRAMINE TAB          ",NULL,NULL
"2434  ","CHLORPHENIRAMINE TAB          ",NULL,NULL
"2435  ","CHLORPHENIRAMINE TAB(BIOPHEN) ",NULL,NULL
"2436  ","CHLORPHENIRAMINE TAB(SQUARE)  ",NULL,NULL
"2437  ","CHLORPHENIRMINE 4MG TAB       ",NULL,NULL
"2438  ","CHLORPROMAZINE TAB            ",NULL,NULL
"2439  ","CHLORSULZ CAP                 ",NULL,NULL
"2440  ","CHOCOMIX POWDER               ",NULL,NULL
"2441  ","CHOCOMIX POWDER               ",NULL,NULL
"2442  ","CHOCOMIX POWDER               ",NULL,NULL
"2443  ","CHOCOMIX POWDER..             ",NULL,NULL
"2444  ","CHOCONULES PLUS GRANULES      ",NULL,NULL
"2445  ","CHOCOTROY PLUS POWDER         ",NULL,NULL
"2446  ","CHRICOHOL TAB                 ",NULL,NULL
"2447  ","CHROME-K TAB                  ",258,2026-06-30 00:00:00.000
"2448  ","CHYMOTAS FORTE TAB            ",22S2GTB961,2024-06-30 00:00:00.000
"2449  ","CHYMOTHAL FORT TAB            ",NULL,NULL
"2450  ","CHYMOTROL FORTE TAB           ",NULL,NULL
"2451  ","CID-O-RAB DSR TAB             ",NULL,NULL
"2452  ","CID-O-RAB(RABEB)TAB           ",10-031,2024-09-30 00:00:00.000
"2453  ","CIDEX                         ",NULL,NULL
"2454  ","CIFLOX 500MG TAB              ",NULL,NULL
"2455  ","CIFLOX-250                    ",NULL,NULL
"2456  ","CIFTOX LB 200 TAB             ",NULL,NULL
"2457  ","CIFTOX-OF TAB                 ",NULL,NULL
"2458  ","CILADINE 125 GM CREAM         ",NULL,NULL
"2459  ","CILADINE 250GM                ",3275,2024-07-30 00:00:00.000
"2460  ","CINNARLO TAB                  ",MT-23092,2025-04-30 00:00:00.000
"2461  ","CINWOX TAB                    ",NULL,NULL
"2462  ","CIP-ZOX TAB                   ",NULL,NULL
"2463  ","CIPALIK 500MG TAB             ",NULL,NULL
"2464  ","CIPBACT 500MG TAB             ",NULL,NULL
"2465  ","CIPCAL 500MG.TAB              ",NULL,NULL
"2466  ","CIPCAL-250MG TAB              ",NULL,NULL
"2467  ","CIPCARE TZ TAB                ",NULL,NULL
"2468  ","CIPCOZ-250 TAB                ",CPZ302K,2025-10-30 00:00:00.000
"2469  ","CIPLADIN OINTMENT             ",NULL,NULL
"2470  ","CIPOX-TZ                      ",NULL,NULL
"2471  ","CIPRANTO-250 TAB              ",NULL,NULL
"2472  ","CIPRO 250MG (A.P)             ",NULL,NULL
"2473  ","CIPRO 250MG TAB               ",NULL,NULL
"2474  ","CIPRO 500MG.TAB               ",NULL,NULL
"2475  ","CIPRO-250MG TAB               ",NULL,NULL
"2476  ","CIPRO-500MG TAB               ",NULL,NULL
"2477  ","CIPRO-500MG TAB               ",NULL,NULL
"2478  ","CIPRO-TZ TAB                  ",NULL,NULL
"2479  ","CIPROBIT (CIPRO 500)          ",NULL,NULL
"2480  ","CIPRODAC 250MG TAB            ",NULL,NULL
"2481  ","CIPRODAC 500MG TAB            ",GAB2590,2025-09-30 00:00:00.000
"2481  ","CIPRODAC 500MG TAB            ",JKBD21105,2024-09-30 00:00:00.000
"2481  ","CIPRODAC 500MG TAB            ",JKBD22101,2025-07-30 00:00:00.000
"2481  ","CIPRODAC 500MG TAB            ",JKBD23022,2026-02-28 00:00:00.000
"2481  ","CIPRODAC 500MG TAB            ",JKBD24043,2027-02-28 00:00:00.000
"2482  ","CIPRODAN-250MG.TAB            ",NULL,NULL
"2483  ","CIPROFLOXACIN 250MG           ",NULL,NULL
"2484  ","CIPROFLOXACIN 250MG TAB       ",NULL,NULL
"2485  ","CIPROFLOXACIN 250MG TAB       ",NULL,NULL
"2486  ","CIPROFLOXACIN 250MG TAB       ",NULL,NULL
"2487  ","CIPROFLOXACIN 250MG TAB       ",NULL,NULL
"2488  ","CIPROFLOXACIN 250MG TAB       ",NULL,NULL
"2489  ","CIPROFLOXACIN 250MG.TAB       ",NULL,NULL
"2490  ","CIPROFLOXACIN 250MG.TAB.      ",NULL,NULL
"2491  ","CIPROFLOXACIN 500MG TAB       ",NULL,NULL
"2492  ","CIPROFLOXACIN HCL 250MG TAB   ",NULL,NULL
"2493  ","CIPROFLOXACIN HYD.,500MG TAB  ",NULL,NULL
"2494  ","CIPROFLOXACIN HYDRO,.IP.250TAB",NULL,NULL
"2495  ","CIPROFLOXACIN HYDRO,500M T(HE)",NULL,NULL
"2496  ","CIPROFLOXACINE 250MG TAB      ",NULL,NULL
"2497  ","CIPROFLOXAINE HYDRO,250M T (HE",NULL,NULL
"2498  ","CIPROK-250 TAB                ",NULL,NULL
"2499  ","CIPROKEM 500MG TAB            ",NULL,NULL
"2500  ","CIPROLONE 250MG TAB           ",NULL,NULL
"2501  ","CIPROLONE 250MG TAB 10`S      ",NULL,NULL
"2502  ","CIPROLONE 500MG TAB           ",NULL,NULL
"2503  ","CIPROLONE 500MG TAB           ",NULL,NULL
"2504  ","CIPROLONE 500MG TAB 10`       ",NULL,NULL
"2505  ","CIPRONETRA-500 TAB            ",NULL,NULL
"2506  ","CIPROPAR 500MG TAB            ",NULL,NULL
"2507  ","CIPROPEN 500MG TAB            ",NULL,NULL
"2508  ","CIPROPEN-250                  ",NULL,NULL
"2509  ","CIPROTAB 500MG TAB            ",NULL,NULL
"2510  ","CIPROTAB*500                  ",NULL,NULL
"2511  ","CIPROTAB-250MG                ",NULL,NULL
"2512  ","CIPROTAS-250 TAB              ",NULL,NULL
"2513  ","CIPROZEE 250 TAB              ",CBLT-2007,2025-07-30 00:00:00.000
"2514  ","CIPROZEE 250 TAB              ",NULL,NULL
"2515  ","CIROVIN NASAL DROPS           ",NULL,NULL
"2516  ","CITICAD TAB                   ",NULL,NULL
"2517  ","CITIMAX TAB                   ",NULL,NULL
"2518  ","CITRA-200 CAP                 ",NULL,NULL
"2519  ","CITRADERM OC CREAM            ",E2L009,2024-11-30 00:00:00.000
"2520  ","CITRALIM-XT TAB               ",NULL,NULL
"2521  ","CITRI-A 10MG TAB              ",NULL,NULL
"2522  ","CITRIZED TAB                  ",NULL,NULL
"2523  ","CITWIN TZ TAB                 ",NULL,NULL
"2524  ","CIUM CAP                      ",NULL,NULL
"2525  ","CLAV-DEN 625 TAB              ",BTA24041A,2025-06-30 00:00:00.000
"2526  ","CLAVEACTUM 625 TAB            ",NULL,NULL
"2527  ","CLAVMENTIN 375 TAB            ",NULL,NULL
"2528  ","CLAVMENTIN 625 TAB            ",NULL,NULL
"2529  ",CLAVMENTIN-625 TAB(AMOXY+POTA),NULL,NULL
"2530  ","CLAVWOK 625 TAB               ",NULL,NULL
"2531  ","CLEAN EX SOAP                 ",NULL,NULL
"2532  ","CLEANOVA 5 LTR(SANITIZER)     ",NULL,NULL
"2533  ","CLEAR (EAR DROPS)             ",NULL,NULL
"2534  ","CLEAR BEUATY SOAP             ",NULL,NULL
"2535  ","CLEAR SKIN CREAM              ",CES22018ES,2024-04-30 00:00:00.000
"2536  ","CLEARLIGHT ALOEVERA GEL 100ML ",007,2025-05-31 00:00:00.000
"2537  ","CLEARLIGHT ALOEVERA GEL 60ML  ",NULL,NULL
"2538  ","CLEARLIGHT CASTOR OIL 100ML   ",A-083,2026-03-31 00:00:00.000
"2539  ","CLEARLIGHT CASTOR OIL 50ML    ",A-083,2026-03-31 00:00:00.000
"2540  ","CLEARLIGHT GLYCERIN 100GM     ",A-058,2026-03-31 00:00:00.000
"2541  ","CLEARLIGHT GLYCERIN 50GM      ",A-056,2026-03-31 00:00:00.000
"2542  ","CLEARLITE ALOVERA BODY LOTION ",CABL203,2025-09-30 00:00:00.000
"2543  ","CLEARLITE ANTI-ACNE FACE WASH ",CAAF301,2025-05-31 00:00:00.000
"2544  ","CLEARLITE ANTI-ACNE FACE WASH ",NULL,NULL
"2545  ","CLEARLITE HAIR REMOVAL CREAM  ",NULL,NULL
"2546  ","CLEARLITE HAIR REMOVAL CREAM  ",NULL,NULL
"2547  ",CLEARLITE HONY & VITAMIN E BDO,CABL203,2025-09-30 00:00:00.000
"2548  ","CLEARLITE LIP BAM 10GM        ",CLM01,2024-10-30 00:00:00.000
"2549  ","CLEARLITE MULTANI MITTI       ",MS010,2025-12-31 00:00:00.000
"2550  ","CLEARLITE NEEM ALOE F/W       ",NULL,NULL
"2551  ","CLEARLITE NEEM ALOE FACE WASH ",NULL,NULL
"2552  ","CLEARLITE-GEL                 ",ED124,2024-07-30 00:00:00.000
"2553  ","CLEARLITE-NEEM SOAP           ",E03-023,2025-05-31 00:00:00.000
"2554  ","CLEARLITE-SOAP                ",NULL,NULL
"2555  ","CLEARTUSS LOZENGE (150 L)     ",NULL,NULL
"2556  ","CLEARWIN GEL                  ",NULL,NULL
"2557  ","CLIDATOP 300 CAP              ",NULL,NULL
"2558  ","CLIDE D3 PLUS SACHET          ",NULL,NULL
"2559  ","CLIDE LAL TAIL                ",NULL,NULL
"2560  ","CLIDE LEMON FACE WASH         ",NULL,NULL
"2561  ","CLIDE MIXFRUIT FACE WASH      ",NULL,NULL
"2562  ","CLIDE MUSLI PLUS CAP          ",NULL,NULL
"2563  ","CLIDINATE B CREAM             ",NULL,NULL
"2564  ","CLINCICLEAR GEL               ",NULL,NULL
"2565  ","CLINDACARE GEL                ",NULL,NULL
"2566  ","CLINDAKIN-NC GEL              ",NULL,NULL
"2567  ","CLINDASIL CR OINT             ",DE3G01,2025-06-30 00:00:00.000
"2567  ","CLINDASIL CR OINT             ",DE4009,2026-02-28 00:00:00.000
"2567  ","CLINDASIL CR OINT             ",DE4C09,2026-02-28 00:00:00.000
"2568  ","CLINDASIL CREAM               ",DE4C09,2026-02-28 00:00:00.000
"2569  ","CLINDASIL CREAM 5%            ",NULL,NULL
"2570  ","CLINDASIL-A OINT              ",DE3D01,2026-03-31 00:00:00.000
"2570  ","CLINDASIL-A OINT              ",DE3L10,2025-11-30 00:00:00.000
"2571  ","CLINDIROS M 25 TAB            ",MT221776,2024-02-28 00:00:00.000
"2572  ","CLINIZEX A GEL                ",NULL,NULL
"2573  ","CLISORE GEL                   ",NULL,NULL
"2574  ","CLM K2 PLUS                   ",NULL,NULL
"2575  ","CLOBA CREAM 15GM              ",NULL,NULL
"2576  ","CLOBA GM 10GM                 ",QO-23047,2025-07-30 00:00:00.000
"2576  ","CLOBA GM 10GM                 ",QO-23066,2025-09-30 00:00:00.000
"2577  ","CLOBA GM LOTION               ",NULL,NULL
"2578  ","CLOBEGO CREAM                 ",NULL,NULL
"2579  ","CLOBEGO-GM CREAM              ",DP-2242,2024-10-30 00:00:00.000
"2580  ","CLOBELIN-GM                   ",NULL,NULL
